name,normalized_name,type,province,city,external_id,source,source_url,approval_status,institution_status
Sekolah Tinggi Ilmu Kesehatan Jabal Ghafur,sekolah tinggi ilmu kesehatan jabal ghafur,university,,,31fbaf8f-c377-4a46-a1bd-4b2eccae0737,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=150&limit=10,approved,
Institut Teknologi dan Bisnis Stikom Ambon,institut teknologi dan bisnis stikom ambon,university,,,37839b5c-24d6-4cf6-a6de-25c3270f9af6,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Institut Teknologi dan Bisnis Riau Pesisir,institut teknologi dan bisnis riau pesisir,university,,,3a3e8a24-ab36-4ba8-a380-63ee93ce6250,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Universitas Sulbar Manarang,universitas sulbar manarang,university,,,3ae2b17d-54c5-47cf-932d-3e7c9bd53fb9,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Universitas Famika,universitas famika,university,,,3b15da62-bfe2-4fae-b4f8-9cc6c0a6b355,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Universitas Simalungun,universitas simalungun,university,,,3c80c1c1-01e8-4e14-83bc-8e77636e8709,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
STIKES Gema Insan Akademik,stikes gema insan akademik,university,,,3d0f3361-4be0-4b3f-82e7-ce38fb6bade6,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Sekolah Tinggi Manajemen Ipmi,sekolah tinggi manajemen ipmi,university,,,3e19cf84-8910-4f4b-8557-0f2182e50daa,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
STMIK Sumedang,stmik sumedang,university,,,3e8cd8a5-5636-4dba-978e-e5fa03f639b6,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Institut Teknologi dan Bisnis Muhammadiyah Wakatobi,institut teknologi dan bisnis muhammadiyah wakatobi,university,,,3eecc6ff-1f76-4182-8ebf-c00c88d6fa4a,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
STKIP Citra Bina Nusantara,stkip citra bina nusantara,university,,,4011fe77-870f-43b4-9685-06e1259bcc38,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=151&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Tricom,sekolah tinggi ilmu ekonomi tricom,university,,,41bdb13f-ae4d-45bc-8ce9-b722a8accb71,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
STIH Putri Maharaja,stih putri maharaja,university,,,453de7fd-3586-494b-b026-b6fee6198c0f,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
STKIP Nasional,stkip nasional,university,,,47a1e8d7-b1d8-408a-9a87-9b66e8e17170,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
Sekolah Tinggi Ilmu Hukum Biak-Papua,sekolah tinggi ilmu hukum biak-papua,university,,,48764c2f-e8b9-4b57-83bc-a0ea2491418d,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
STIKES Insan Cendekia Medika Jombang,stikes insan cendekia medika jombang,university,,,48a2c000-edf9-4f1b-a733-dceed963f410,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
IKIP PGRI Wates,ikip pgri wates,university,,,4a51b517-b2bb-4cce-9d6f-9686222b0334,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
Universitas Sunan Bonang,universitas sunan bonang,university,,,4be52589-0a9a-47bd-9ae9-5941e2cc6231,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
Sekolah Tinggi Manajemen Asuransi Trisakti,sekolah tinggi manajemen asuransi trisakti,university,,,4d2d5d2c-fc31-4f69-b6d3-643ef295d5df,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
STFT Gki Izaak Samuel Kijne Jayapura,stft gki izaak samuel kijne jayapura,university,,,4dfde5be-0581-463d-aaf3-e14653b5250c,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
Universitas Mangku Wiyata,universitas mangku wiyata,university,,,4fe5beda-96e8-4ee2-a340-a142c5f824f2,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=152&limit=10,approved,
Sekolah Tinggi Ilmu Kesehatan Sehat Medan,sekolah tinggi ilmu kesehatan sehat medan,university,,,54658bb4-7302-49f3-b4bc-0f46b9c28b26,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Universitas Sains Islam Al Mawaddah Warrahmah Kolaka,universitas sains islam al mawaddah warrahmah kolaka,university,,,58e7d405-aa8d-4890-afde-9e71d04c0e8a,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
STIE Professional Manajemen College Indonesia,stie professional manajemen college indonesia,university,,,597a346d-98ba-4f7b-983e-79f5caf0b808,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
STIKES Ranah Minang,stikes ranah minang,university,,,59c41f4b-ff10-4296-aeb1-3d62639e6dac,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Sekolah Tinggi Ilmu Kesehatan Harapan Bangsa,sekolah tinggi ilmu kesehatan harapan bangsa,university,,,5e32f8d9-87df-4cc6-930e-d547449bbd7f,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
STMIK MBC Palembang,stmik mbc palembang,university,,,60c001b8-8114-4e5a-a877-abee9074555c,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Universitas Merdeka Ponorogo,universitas merdeka ponorogo,university,,,641668c4-35fb-4ed2-b9c8-3c99b8aa296d,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Universitas Jayapura,universitas jayapura,university,,,6820fcb5-f754-4981-ad60-fe6e05ce1939,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Sekolah Tinggi Ilmu Pertanian Mujahidin Toli-toli,sekolah tinggi ilmu pertanian mujahidin toli-toli,university,,,684a44fd-3eb9-4f7b-b71a-d746021e2752,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Jambatan Bulan,sekolah tinggi ilmu ekonomi jambatan bulan,university,,,6a4c476b-35ec-46e9-a26a-359005c78f70,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=153&limit=10,approved,
Sekolah Tinggi Ilmu Kesehatan St. Elisabeth Keuskupan Maumere,sekolah tinggi ilmu kesehatan st. elisabeth keuskupan maumere,university,,,6b22e96a-490d-4778-b28f-64889abed81d,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
STKIP Aisyiyah Riau,stkip aisyiyah riau,university,,,6bf7b3e7-5381-4485-afac-049c94a064db,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Ichsan,sekolah tinggi ilmu ekonomi ichsan,university,,,6cd700b5-d0fa-48c1-b720-03fcf43d4473,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Universitas Siber Muhammadiyah,universitas siber muhammadiyah,university,,,6d8aedc4-93fd-4f20-9fd8-d0c2bd466c31,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
STIKES Al-Insyirah Pekanbaru,stikes al-insyirah pekanbaru,university,,,6efac3b1-bff4-43df-9bd2-9ac6a03b3d82,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Sekolah Tinggi Teknologi Nusantara Lampung,sekolah tinggi teknologi nusantara lampung,university,,,701f87dc-3f6a-4977-8154-710dc48d2614,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Sekolah Tinggi Ilmu Ekonomi Widya Dharma,sekolah tinggi ilmu ekonomi widya dharma,university,,,72c33bec-bd6c-41ac-8271-daf036606a66,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
STMIK Surya Intan,stmik surya intan,university,,,78073e23-bf93-4caf-aeb6-4a07334ea2fd,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Universitas Komputama,universitas komputama,university,,,7accf651-d6f9-46b5-9429-947e8887f686,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Universitas Internasional Jakarta,universitas internasional jakarta,university,,,7d0ef73b-d776-497b-b1b0-ab91f64add59,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=154&limit=10,approved,
Institut Teknologi Sains dan Kesehatan PKU Muhammadiyah Surakarta,institut teknologi sains dan kesehatan pku muhammadiyah surakarta,university,,,7ddd8f37-6a71-4261-9ba7-6e9056366708,bima_kemdiktisaintek,https://apibima.kemdiktisaintek.go.id/api/v1/ecatalog/perguruantinggi/search?page=155&limit=10,approved,
